Slosh Data ,Height Data (h1-h2),Phi (atan(h1-h2/dia)
-0.66,-3.87,-0.32
-0.56,-3.25,-0.27
-0.44,-2.51,-0.21
-0.28,-1.52,-0.13
-0.12,-0.53,-0.04
0.02,0.34,0.03
0.17,1.27,0.11
0.29,2.01,0.17
0.32,2.20,0.18
0.33,2.26,0.19
0.36,2.45,0.20
0.36,2.45,0.20
0.34,2.32,0.19
0.28,1.95,0.16
0.18,1.33,0.11
0.07,0.65,0.05
0.02,0.34,0.03
-0.11,-0.47,-0.04
-0.23,-1.21,-0.10
-0.37,-2.08,-0.17
-0.41,-2.32,-0.19
-0.56,-3.25,-0.27
-0.66,-3.87,-0.32
-0.72,-4.25,-0.35
-0.77,-4.56,-0.37
-0.8,-4.7,-0.4
-0.82,-4.86,-0.39
-0.84,-4.99,-0.40
-0.82,-4.86,-0.39
-0.79,-4.68,-0.38
-0.74,-4.37,-0.35
-0.66,-3.87,-0.32
-0.55,-3.19,-0.26
-0.4,-2.3,-0.2
-0.26,-1.40,-0.12
-0.15,-0.71,-0.06
-0.02,0.09,0.01
0.12,0.96,0.08
0.19,1.39,0.12
0.24,1.70,0.14
0.26,1.83,0.15
0.28,1.95,0.16
0.27,1.89,0.16
0.27,1.89,0.16
0.2,1.5,0.1
0.14,1.08,0.09
0.06,0.59,0.05
-0.03,0.03,0.00
-0.15,-0.71,-0.06
-0.27,-1.46,-0.12
-0.35,-1.95,-0.16
-0.48,-2.76,-0.23
-0.54,-3.13,-0.26
-0.62,-3.63,-0.30
-0.68,-4.00,-0.33
-0.76,-4.49,-0.36
-0.72,-4.25,-0.35
-0.74,-4.37,-0.35
-0.76,-4.49,-0.36
-0.73,-4.31,-0.35
-0.69,-4.06,-0.33
-0.65,-3.81,-0.31
-0.57,-3.32,-0.27
-0.45,-2.57,-0.21
-0.37,-2.08,-0.17
-0.26,-1.40,-0.12
-0.15,-0.71,-0.06
-0.04,-0.03,-0.00
0.06,0.59,0.05
0.14,1.08,0.09
0.18,1.33,0.11
0.19,1.39,0.12
0.19,1.39,0.12
0.19,1.39,0.12
0.17,1.27,0.11
0.12,0.96,0.08
0.07,0.65,0.05
-0.02,0.09,0.01
-0.13,-0.59,-0.05
-0.2,-1.0,-0.1
-0.28,-1.52,-0.13
-0.42,-2.39,-0.20
-0.49,-2.82,-0.23
-0.54,-3.13,-0.26
-0.64,-3.75,-0.31
-0.69,-4.06,-0.33
-0.69,-4.06,-0.33
-0.69,-4.06,-0.33
-0.7,-4.1,-0.3
-0.68,-4.00,-0.33
-0.65,-3.81,-0.31
-0.62,-3.63,-0.30
-0.56,-3.25,-0.27
-0.51,-2.94,-0.24
-0.45,-2.57,-0.21
-0.36,-2.01,-0.17
-0.25,-1.33,-0.11
-0.15,-0.71,-0.06
-0.08,-0.28,-0.02
0.03,0.40,0.03
0.09,0.77,0.07
0.12,0.96,0.08
0.11,0.90,0.08
0.14,1.08,0.09
0.1,0.8,0.1
0.08,0.71,0.06
0.05,0.53,0.04
0,0.215613382899628,0.0182702874185419
-0.09,-0.34,-0.03
-0.16,-0.78,-0.07
-0.24,-1.27,-0.11
-0.33,-1.83,-0.15
-0.39,-2.20,-0.18
-0.45,-2.57,-0.21
-0.5,-2.9,-0.2
-0.57,-3.32,-0.27
-0.58,-3.38,-0.28
-0.64,-3.75,-0.31
-0.62,-3.63,-0.30
-0.61,-3.56,-0.29
-0.6,-3.5,-0.3
-0.63,-3.69,-0.30
-0.57,-3.32,-0.27
-0.51,-2.94,-0.24
-0.47,-2.70,-0.22
-0.4,-2.3,-0.2
-0.3,-1.6,-0.1
-0.22,-1.15,-0.10
-0.19,-0.96,-0.08
-0.1,-0.4,-0.0
-0.03,0.03,0.00
0.01,0.28,0.02
-0.01,0.15,0.01
0,0.215613382899628,0.0182702874185419
-0.01,0.15,0.01
0,0.215613382899628,0.0182702874185419
-0.02,0.09,0.01
-0.06,-0.16,-0.01
-0.11,-0.47,-0.04
-0.16,-0.78,-0.07
-0.26,-1.40,-0.12
-0.32,-1.77,-0.15
-0.37,-2.08,-0.17
-0.43,-2.45,-0.20
-0.51,-2.94,-0.24
-0.56,-3.25,-0.27
-0.57,-3.32,-0.27
-0.58,-3.38,-0.28
-0.57,-3.32,-0.27
-0.57,-3.32,-0.27
-0.56,-3.25,-0.27
-0.56,-3.25,-0.27
-0.54,-3.13,-0.26
-0.52,-3.01,-0.25
-0.48,-2.76,-0.23
-0.43,-2.45,-0.20
-0.38,-2.14,-0.18
-0.32,-1.77,-0.15
-0.26,-1.40,-0.12
-0.18,-0.90,-0.08
-0.16,-0.78,-0.07
-0.08,-0.28,-0.02
-0.05,-0.09,-0.01
-0.06,-0.16,-0.01
-0.08,-0.28,-0.02
-0.03,0.03,0.00
-0.04,-0.03,-0.00
-0.09,-0.34,-0.03
-0.11,-0.47,-0.04
-0.15,-0.71,-0.06
-0.22,-1.15,-0.10
-0.26,-1.40,-0.12
-0.29,-1.58,-0.13
-0.35,-1.95,-0.16
-0.4,-2.3,-0.2
-0.45,-2.57,-0.21
-0.46,-2.63,-0.22
-0.51,-2.94,-0.24
-0.5,-2.9,-0.2
-0.51,-2.94,-0.24
-0.51,-2.94,-0.24
-0.51,-2.94,-0.24
-0.51,-2.94,-0.24
-0.49,-2.82,-0.23
-0.46,-2.63,-0.22
-0.41,-2.32,-0.19
-0.43,-2.45,-0.20
-0.36,-2.01,-0.17
-0.31,-1.71,-0.14
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.19,-0.96,-0.08
-0.16,-0.78,-0.07
-0.15,-0.71,-0.06
-0.16,-0.78,-0.07
-0.15,-0.71,-0.06
-0.15,-0.71,-0.06
-0.15,-0.71,-0.06
-0.17,-0.84,-0.07
-0.19,-0.96,-0.08
-0.21,-1.09,-0.09
-0.22,-1.15,-0.10
-0.27,-1.46,-0.12
-0.31,-1.71,-0.14
-0.35,-1.95,-0.16
-0.39,-2.20,-0.18
-0.41,-2.32,-0.19
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.47,-2.70,-0.22
-0.46,-2.63,-0.22
-0.44,-2.51,-0.21
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.41,-2.32,-0.19
-0.39,-2.20,-0.18
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.33,-1.83,-0.15
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.23,-1.21,-0.10
-0.23,-1.21,-0.10
-0.21,-1.09,-0.09
-0.22,-1.15,-0.10
-0.21,-1.09,-0.09
-0.26,-1.40,-0.12
-0.25,-1.33,-0.11
-0.23,-1.21,-0.10
-0.25,-1.33,-0.11
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.28,-1.52,-0.13
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.35,-1.95,-0.16
-0.37,-2.08,-0.17
-0.39,-2.20,-0.18
-0.38,-2.14,-0.18
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.38,-2.14,-0.18
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.37,-2.08,-0.17
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.36,-2.01,-0.17
-0.35,-1.95,-0.16
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.31,-1.71,-0.14
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.35,-1.95,-0.16
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.38,-2.14,-0.18
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.51,-2.94,-0.24
-0.45,-2.57,-0.21
-0.05,-0.09,-0.01
0.21,1.52,0.13
0.61,4.00,0.33
0.99,6.35,0.49
1.34,8.52,0.63
1.6,10.1,0.7
1.82,11.49,0.77
2,12.6071871127633,0.818457811708644
2.24,14.09,0.87
2.4,15.1,0.9
2.56,16.08,0.94
2.55,16.01,0.94
2.57,16.14,0.94
2.57,16.14,0.94
2.6,16.3,0.9
2.62,16.45,0.95
2.57,16.14,0.94
2.53,15.89,0.93
2.47,15.52,0.92
2.41,15.15,0.91
2.37,14.90,0.90
2.21,13.91,0.87
1.89,11.93,0.79
1.53,9.70,0.69
1.12,7.15,0.55
0.82,5.30,0.42
0.51,3.38,0.28
0.21,1.52,0.13
0.04,0.46,0.04
-0.08,-0.28,-0.02
-0.16,-0.78,-0.07
-0.24,-1.27,-0.11
-0.28,-1.52,-0.13
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.35,-1.95,-0.16
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.38,-2.14,-0.18
-0.4,-2.3,-0.2
-0.35,-1.95,-0.16
0.2,1.5,0.1
0.59,3.87,0.32
0.92,5.92,0.46
1.13,7.22,0.55
1.22,7.77,0.58
1.23,7.84,0.59
1.3,8.3,0.6
1.29,8.21,0.61
1.24,7.90,0.59
1.21,7.71,0.58
1.18,7.53,0.57
1.14,7.28,0.55
1.08,6.91,0.53
1.08,6.91,0.53
1.05,6.72,0.52
1.07,6.85,0.53
1.07,6.85,0.53
1.01,6.47,0.50
0.86,5.54,0.44
0.64,4.18,0.34
0.3,2.1,0.2
0.11,0.90,0.08
0.03,0.40,0.03
-0.08,-0.28,-0.02
-0.14,-0.65,-0.06
-0.18,-0.90,-0.08
-0.23,-1.21,-0.10
-0.32,-1.77,-0.15
-0.37,-2.08,-0.17
-0.43,-2.45,-0.20
-0.49,-2.82,-0.23
-0.48,-2.76,-0.23
-0.34,-1.89,-0.16
0.03,0.40,0.03
0.42,2.82,0.23
0.75,4.86,0.39
1.02,6.54,0.51
1.19,7.59,0.57
1.25,7.96,0.59
1.3,8.3,0.6
1.24,7.90,0.59
1.24,7.90,0.59
1.17,7.46,0.56
1.14,7.28,0.55
1.09,6.97,0.53
1.06,6.78,0.52
1.01,6.47,0.50
0.96,6.16,0.48
0.92,5.92,0.46
0.74,4.80,0.39
0.48,3.19,0.26
0.2,1.5,0.1
-0.04,-0.03,-0.00
-0.26,-1.40,-0.12
-0.42,-2.39,-0.20
-0.56,-3.25,-0.27
-0.66,-3.87,-0.32
-0.75,-4.43,-0.36
-0.84,-4.99,-0.40
-0.92,-5.48,-0.44
-0.99,-5.92,-0.46
-1.02,-6.10,-0.48
-1.02,-6.10,-0.48
-0.78,-4.62,-0.37
-0.37,-2.08,-0.17
-0.02,0.09,0.01
0.27,1.89,0.16
0.52,3.44,0.28
0.71,4.61,0.37
0.82,5.30,0.42
0.87,5.61,0.44
0.92,5.92,0.46
0.91,5.85,0.46
0.87,5.61,0.44
0.86,5.54,0.44
0.83,5.36,0.43
0.78,5.05,0.40
0.73,4.74,0.38
0.72,4.68,0.38
0.67,4.37,0.35
0.53,3.50,0.29
0.26,1.83,0.15
-0.08,-0.28,-0.02
-0.41,-2.32,-0.19
-0.67,-3.94,-0.32
-0.89,-5.30,-0.42
-0.99,-5.92,-0.46
-1.05,-6.29,-0.49
-1.14,-6.85,-0.53
-1.18,-7.10,-0.54
-1.22,-7.34,-0.56
-1.28,-7.71,-0.58
-1.35,-8.15,-0.60
-1.33,-8.02,-0.60
-1.29,-7.78,-0.58
-1.18,-7.10,-0.54
-0.9,-5.4,-0.4
-0.53,-3.07,-0.25
-0.13,-0.59,-0.05
0.21,1.52,0.13
0.54,3.56,0.29
0.8,5.2,0.4
0.91,5.85,0.46
0.94,6.04,0.47
0.97,6.23,0.49
0.91,5.85,0.46
0.94,6.04,0.47
0.89,5.73,0.45
0.86,5.54,0.44
0.83,5.36,0.43
0.8,5.2,0.4
0.77,4.99,0.40
0.63,4.12,0.34
0.54,3.56,0.29
0.39,2.63,0.22
0.19,1.39,0.12
0.01,0.28,0.02
-0.12,-0.53,-0.04
-0.31,-1.71,-0.14
-0.46,-2.63,-0.22
-0.57,-3.32,-0.27
-0.67,-3.94,-0.32
-0.77,-4.56,-0.37
-0.83,-4.93,-0.40
-0.87,-5.17,-0.41
-0.87,-5.17,-0.41
-0.79,-4.68,-0.38
-0.63,-3.69,-0.30
-0.35,-1.95,-0.16
-0.04,-0.03,-0.00
0.19,1.39,0.12
0.31,2.14,0.18
0.49,3.25,0.27
0.55,3.62,0.30
0.65,4.24,0.35
0.69,4.49,0.36
0.74,4.80,0.39
0.71,4.61,0.37
0.67,4.37,0.35
0.65,4.24,0.35
0.6,3.9,0.3
0.54,3.56,0.29
0.49,3.25,0.27
0.39,2.63,0.22
0.18,1.33,0.11
-0.02,0.09,0.01
-0.29,-1.58,-0.13
-0.5,-2.9,-0.2
-0.67,-3.94,-0.32
-0.81,-4.80,-0.39
-0.95,-5.67,-0.45
-1.02,-6.10,-0.48
-1.05,-6.29,-0.49
-1.08,-6.48,-0.50
-1.08,-6.48,-0.50
-1.03,-6.17,-0.48
-1,-5.98017348203222,-0.469068313974407
-0.98,-5.86,-0.46
-0.8,-4.7,-0.4
-0.58,-3.38,-0.28
-0.34,-1.89,-0.16
-0.08,-0.28,-0.02
0.22,1.58,0.13
0.44,2.94,0.24
0.59,3.87,0.32
0.77,4.99,0.40
0.81,5.23,0.42
0.85,5.48,0.43
0.86,5.54,0.44
0.86,5.54,0.44
0.77,4.99,0.40
0.73,4.74,0.38
0.66,4.30,0.35
0.56,3.69,0.30
0.48,3.19,0.26
0.35,2.38,0.20
0.16,1.21,0.10
0,0.215613382899628,0.0182702874185419
-0.16,-0.78,-0.07
-0.4,-2.3,-0.2
-0.58,-3.38,-0.28
-0.77,-4.56,-0.37
-0.92,-5.48,-0.44
-1.02,-6.10,-0.48
-1.05,-6.29,-0.49
-1.07,-6.41,-0.50
-1.06,-6.35,-0.49
-1,-5.98017348203222,-0.469068313974407
-0.96,-5.73,-0.45
-0.91,-5.42,-0.43
-0.74,-4.37,-0.35
-0.56,-3.25,-0.27
-0.38,-2.14,-0.18
-0.15,-0.71,-0.06
0.04,0.46,0.04
0.2,1.5,0.1
0.32,2.20,0.18
0.45,3.00,0.25
0.47,3.13,0.26
0.52,3.44,0.28
0.57,3.75,0.31
0.57,3.75,0.31
0.54,3.56,0.29
0.5,3.3,0.3
0.42,2.82,0.23
0.32,2.20,0.18
0.22,1.58,0.13
0.06,0.59,0.05
-0.09,-0.34,-0.03
-0.24,-1.27,-0.11
-0.42,-2.39,-0.20
-0.59,-3.44,-0.28
-0.7,-4.1,-0.3
-0.79,-4.68,-0.38
-0.85,-5.05,-0.40
-0.85,-5.05,-0.40
-0.87,-5.17,-0.41
-0.89,-5.30,-0.42
-0.89,-5.30,-0.42
-0.8,-4.7,-0.4
-0.73,-4.31,-0.35
-0.6,-3.5,-0.3
-0.42,-2.39,-0.20
-0.19,-0.96,-0.08
0,0.215613382899628,0.0182702874185419
0.18,1.33,0.11
0.35,2.38,0.20
0.42,2.82,0.23
0.47,3.13,0.26
0.49,3.25,0.27
0.52,3.44,0.28
0.49,3.25,0.27
0.5,3.3,0.3
0.44,2.94,0.24
0.37,2.51,0.21
0.3,2.1,0.2
0.23,1.64,0.14
0.14,1.08,0.09
0.01,0.28,0.02
-0.12,-0.53,-0.04
-0.32,-1.77,-0.15
-0.51,-2.94,-0.24
-0.64,-3.75,-0.31
-0.77,-4.56,-0.37
-0.86,-5.11,-0.41
-0.9,-5.4,-0.4
-0.94,-5.61,-0.44
-0.94,-5.61,-0.44
-0.94,-5.61,-0.44
-0.9,-5.4,-0.4
-0.86,-5.11,-0.41
-0.78,-4.62,-0.37
-0.72,-4.25,-0.35
-0.62,-3.63,-0.30
-0.45,-2.57,-0.21
-0.28,-1.52,-0.13
-0.09,-0.34,-0.03
0.07,0.65,0.05
0.26,1.83,0.15
0.33,2.26,0.19
0.43,2.88,0.24
0.47,3.13,0.26
0.49,3.25,0.27
0.46,3.07,0.25
0.45,3.00,0.25
0.43,2.88,0.24
0.34,2.32,0.19
0.25,1.76,0.15
0.14,1.08,0.09
0.03,0.40,0.03
-0.11,-0.47,-0.04
-0.25,-1.33,-0.11
-0.42,-2.39,-0.20
-0.53,-3.07,-0.25
-0.63,-3.69,-0.30
-0.72,-4.25,-0.35
-0.75,-4.43,-0.36
-0.78,-4.62,-0.37
-0.81,-4.80,-0.39
-0.84,-4.99,-0.40
-0.78,-4.62,-0.37
-0.76,-4.49,-0.36
-0.7,-4.1,-0.3
-0.62,-3.63,-0.30
-0.46,-2.63,-0.22
-0.33,-1.83,-0.15
-0.19,-0.96,-0.08
-0.03,0.03,0.00
0.1,0.8,0.1
0.18,1.33,0.11
0.24,1.70,0.14
0.29,2.01,0.17
0.29,2.01,0.17
0.3,2.1,0.2
0.31,2.14,0.18
0.3,2.1,0.2
0.26,1.83,0.15
0.2,1.5,0.1
0.12,0.96,0.08
0.03,0.40,0.03
-0.09,-0.34,-0.03
-0.21,-1.09,-0.09
-0.37,-2.08,-0.17
-0.44,-2.51,-0.21
-0.54,-3.13,-0.26
-0.65,-3.81,-0.31
-0.72,-4.25,-0.35
-0.74,-4.37,-0.35
-0.75,-4.43,-0.36
-0.79,-4.68,-0.38
-0.8,-4.7,-0.4
-0.79,-4.68,-0.38
-0.75,-4.43,-0.36
-0.71,-4.18,-0.34
-0.62,-3.63,-0.30
-0.54,-3.13,-0.26
-0.36,-2.01,-0.17
-0.24,-1.27,-0.11
-0.09,-0.34,-0.03
0.06,0.59,0.05
0.15,1.14,0.10
0.23,1.64,0.14
0.26,1.83,0.15
0.31,2.14,0.18
0.3,2.1,0.2
0.31,2.14,0.18
0.29,2.01,0.17
0.26,1.83,0.15
0.14,1.08,0.09
0.08,0.71,0.06
-0.02,0.09,0.01
-0.13,-0.59,-0.05
-0.24,-1.27,-0.11
-0.34,-1.89,-0.16
-0.42,-2.39,-0.20
-0.53,-3.07,-0.25
-0.59,-3.44,-0.28
-0.67,-3.94,-0.32
-0.7,-4.1,-0.3
-0.72,-4.25,-0.35
-0.74,-4.37,-0.35
-0.75,-4.43,-0.36
-0.73,-4.31,-0.35
-0.7,-4.1,-0.3
-0.65,-3.81,-0.31
-0.57,-3.32,-0.27
-0.47,-2.70,-0.22
-0.4,-2.3,-0.2
-0.3,-1.6,-0.1
-0.15,-0.71,-0.06
-0.04,-0.03,-0.00
0.04,0.46,0.04
0.11,0.90,0.08
0.17,1.27,0.11
0.18,1.33,0.11
0.19,1.39,0.12
0.2,1.5,0.1
0.2,1.5,0.1
0.18,1.33,0.11
0.14,1.08,0.09
0.03,0.40,0.03
-0.05,-0.09,-0.01
-0.15,-0.71,-0.06
-0.26,-1.40,-0.12
-0.36,-2.01,-0.17
-0.44,-2.51,-0.21
-0.5,-2.9,-0.2
-0.59,-3.44,-0.28
-0.6,-3.5,-0.3
-0.62,-3.63,-0.30
-0.64,-3.75,-0.31
-0.65,-3.81,-0.31
-0.62,-3.63,-0.30
-0.64,-3.75,-0.31
-0.62,-3.63,-0.30
-0.57,-3.32,-0.27
-0.51,-2.94,-0.24
-0.44,-2.51,-0.21
-0.34,-1.89,-0.16
-0.22,-1.15,-0.10
-0.13,-0.59,-0.05
0.01,0.28,0.02
0.06,0.59,0.05
0.11,0.90,0.08
0.13,1.02,0.09
0.15,1.14,0.10
0.14,1.08,0.09
0.12,0.96,0.08
0.11,0.90,0.08
0.07,0.65,0.05
0.02,0.34,0.03
-0.05,-0.09,-0.01
-0.11,-0.47,-0.04
-0.23,-1.21,-0.10
-0.29,-1.58,-0.13
-0.35,-1.95,-0.16
-0.43,-2.45,-0.20
-0.51,-2.94,-0.24
-0.56,-3.25,-0.27
-0.6,-3.5,-0.3
-0.65,-3.81,-0.31
-0.62,-3.63,-0.30
-0.63,-3.69,-0.30
-0.62,-3.63,-0.30
-0.59,-3.44,-0.28
-0.59,-3.44,-0.28
-0.57,-3.32,-0.27
-0.5,-2.9,-0.2
-0.44,-2.51,-0.21
-0.36,-2.01,-0.17
-0.29,-1.58,-0.13
-0.18,-0.90,-0.08
-0.13,-0.59,-0.05
-0.08,-0.28,-0.02
0,0.215613382899628,0.0182702874185419
0.04,0.46,0.04
0.02,0.34,0.03
0.01,0.28,0.02
0.04,0.46,0.04
0.02,0.34,0.03
-0.01,0.15,0.01
-0.04,-0.03,-0.00
-0.07,-0.22,-0.02
-0.17,-0.84,-0.07
-0.21,-1.09,-0.09
-0.33,-1.83,-0.15
-0.39,-2.20,-0.18
-0.43,-2.45,-0.20
-0.48,-2.76,-0.23
-0.53,-3.07,-0.25
-0.54,-3.13,-0.26
-0.53,-3.07,-0.25
-0.55,-3.19,-0.26
-0.54,-3.13,-0.26
-0.53,-3.07,-0.25
-0.51,-2.94,-0.24
-0.52,-3.01,-0.25
-0.45,-2.57,-0.21
-0.44,-2.51,-0.21
-0.38,-2.14,-0.18
-0.34,-1.89,-0.16
-0.26,-1.40,-0.12
-0.2,-1.0,-0.1
-0.15,-0.71,-0.06
-0.1,-0.4,-0.0
-0.06,-0.16,-0.01
-0.05,-0.09,-0.01
-0.07,-0.22,-0.02
-0.09,-0.34,-0.03
-0.1,-0.4,-0.0
-0.06,-0.16,-0.01
-0.08,-0.28,-0.02
-0.12,-0.53,-0.04
-0.15,-0.71,-0.06
-0.18,-0.90,-0.08
-0.27,-1.46,-0.12
-0.31,-1.71,-0.14
-0.34,-1.89,-0.16
-0.4,-2.3,-0.2
-0.44,-2.51,-0.21
-0.46,-2.63,-0.22
-0.46,-2.63,-0.22
-0.5,-2.9,-0.2
-0.48,-2.76,-0.23
-0.46,-2.63,-0.22
-0.46,-2.63,-0.22
-0.47,-2.70,-0.22
-0.45,-2.57,-0.21
-0.43,-2.45,-0.20
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.33,-1.83,-0.15
-0.28,-1.52,-0.13
-0.23,-1.21,-0.10
-0.18,-0.90,-0.08
-0.16,-0.78,-0.07
-0.12,-0.53,-0.04
-0.15,-0.71,-0.06
-0.15,-0.71,-0.06
-0.14,-0.65,-0.06
-0.14,-0.65,-0.06
-0.18,-0.90,-0.08
-0.16,-0.78,-0.07
-0.17,-0.84,-0.07
-0.2,-1.0,-0.1
-0.23,-1.21,-0.10
-0.26,-1.40,-0.12
-0.3,-1.6,-0.1
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.4,-2.3,-0.2
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.41,-2.32,-0.19
-0.44,-2.51,-0.21
-0.42,-2.39,-0.20
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.28,-1.52,-0.13
-0.25,-1.33,-0.11
-0.23,-1.21,-0.10
-0.2,-1.0,-0.1
-0.18,-0.90,-0.08
-0.19,-0.96,-0.08
-0.21,-1.09,-0.09
-0.2,-1.0,-0.1
-0.2,-1.0,-0.1
-0.19,-0.96,-0.08
-0.21,-1.09,-0.09
-0.23,-1.21,-0.10
-0.22,-1.15,-0.10
-0.22,-1.15,-0.10
-0.25,-1.33,-0.11
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.38,-2.14,-0.18
-0.36,-2.01,-0.17
-0.36,-2.01,-0.17
-0.37,-2.08,-0.17
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.29,-1.58,-0.13
-0.28,-1.52,-0.13
-0.26,-1.40,-0.12
-0.25,-1.33,-0.11
-0.21,-1.09,-0.09
-0.25,-1.33,-0.11
-0.25,-1.33,-0.11
-0.24,-1.27,-0.11
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.24,-1.27,-0.11
-0.24,-1.27,-0.11
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.25,-1.33,-0.11
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.25,-1.33,-0.11
-0.26,-1.40,-0.12
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.25,-1.33,-0.11
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.33,-1.83,-0.15
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
